dt,AverageTemperature,State
19790112,1.735,South Dakota
19800101,8.652,South Dakota
19800102,6.262,South Dakota
19800103,1.478,South Dakota
19800104,9.465,South Dakota
19800105,15.482,South Dakota
19800106,20.478,South Dakota
19800107,24.272,South Dakota
19800108,21.477,South Dakota
19800109,16.666,South Dakota
19800110,8.419,South Dakota
19800111,3.281,South Dakota
19800112,4.46,South Dakota
19810101,3.716,South Dakota
19810102,3.267,South Dakota
19810103,3.441,South Dakota
19810104,11.045,South Dakota
19810105,13.196,South Dakota
19810106,19.079,South Dakota
19810107,23.094,South Dakota
19810108,21.597,South Dakota
19810109,16.966,South Dakota
19810110,8.406,South Dakota
19810111,3.722,South Dakota
19810112,6.633,South Dakota
19820101,14.992,South Dakota
19820102,7.062,South Dakota
19820103,0.766,South Dakota
19820104,5.728,South Dakota
19820105,13.796,South Dakota
19820106,16.72,South Dakota
19820107,23.024,South Dakota
19820108,22.003,South Dakota
19820109,15.566,South Dakota
19820110,8.338,South Dakota
19820111,1.278,South Dakota
19820112,3.705,South Dakota
19830101,3.605,South Dakota
19830102,0.951,South Dakota
19830103,0.586,South Dakota
19830104,4.648,South Dakota
19830105,11.614,South Dakota
19830106,18.323,South Dakota
19830107,24.24,South Dakota
19830108,25.408,South Dakota
19830109,16.427,South Dakota
19830110,9.096,South Dakota
19830111,0.756,South Dakota
19830112,16.099,South Dakota
19840101,6.585,South Dakota
19840102,0.616,South Dakota
19840103,1.523,South Dakota
19840104,6.624,South Dakota
19840105,12.851,South Dakota
19840106,18.959,South Dakota
19840107,22.766,South Dakota
19840108,23.608,South Dakota
19840109,13.695,South Dakota
19840110,8.409,South Dakota
19840111,1.3,South Dakota
19840112,8.648,South Dakota
19850101,10.052,South Dakota
19850102,7.475,South Dakota
19850103,1.92,South Dakota
19850104,10.261,South Dakota
19850105,16.687,South Dakota
19850106,17.268,South Dakota
19850107,23.368,South Dakota
19850108,19.89,South Dakota
19850109,14.115,South Dakota
19850110,8.3,South Dakota
19850111,7.326,South Dakota
19850112,10.252,South Dakota
19860101,4.451,South Dakota
19860102,7.81,South Dakota
19860103,4.198,South Dakota
19860104,7.177,South Dakota
19860105,14.002,South Dakota
19860106,20.772,South Dakota
19860107,22.813,South Dakota
19860108,20.354,South Dakota
19860109,14.242,South Dakota
19860110,9.255,South Dakota
19860111,1.529,South Dakota
19860112,2.627,South Dakota
19870101,3.3,South Dakota
19870102,0.068,South Dakota
19870103,0.419,South Dakota
19870104,11.096,South Dakota
19870105,16.828,South Dakota
19870106,21.174,South Dakota
19870107,24.051,South Dakota
19870108,20.286,South Dakota
19870109,16.375,South Dakota
19870110,7.363,South Dakota
19870111,3.32,South Dakota
19870112,3.319,South Dakota
19880101,10.275,South Dakota
19880102,7.2,South Dakota
19880103,1.503,South Dakota
19880104,8.187,South Dakota
19880105,16.687,South Dakota
19880106,24.374,South Dakota
19880107,24.319,South Dakota
19880108,23.13,South Dakota
19880109,15.933,South Dakota
19880110,8.234,South Dakota
19880111,1.058,South Dakota
19880112,4.227,South Dakota
19890101,4.645,South Dakota
19890102,11.73,South Dakota
19890103,2.19,South Dakota
19890104,7.991,South Dakota
19890105,14.217,South Dakota
19890106,18.716,South Dakota
19890107,24.736,South Dakota
19890108,22.72,South Dakota
19890109,16.165,South Dakota
19890110,9.535,South Dakota
19890111,0.517,South Dakota
19890112,10.117,South Dakota
19900101,1.782,South Dakota
19900102,3.622,South Dakota
19900103,2.436,South Dakota
19900104,7.531,South Dakota
19900105,12.815,South Dakota
19900106,20.114,South Dakota
19900107,22.123,South Dakota
19900108,22.56,South Dakota
19900109,18.812,South Dakota
19900110,8.72,South Dakota
19900111,2.99,South Dakota
19900112,9.206,South Dakota
19910101,9.716,South Dakota
19910102,0.386,South Dakota
19910103,2.301,South Dakota
19910104,8.774,South Dakota
19910105,15.005,South Dakota
19910106,21.132,South Dakota
19910107,22.883,South Dakota
19910108,23.213,South Dakota
19910109,16.531,South Dakota
19910110,7.705,South Dakota
19910111,2.554,South Dakota
19910112,2.464,South Dakota
19920101,2.493,South Dakota
19920102,0.174,South Dakota
19920103,3.724,South Dakota
19920104,7.039,South Dakota
19920105,15.42,South Dakota
19920106,18.016,South Dakota
19920107,18.427,South Dakota
19920108,18.862,South Dakota
19920109,15.914,South Dakota
19920110,8.942,South Dakota
19920111,0.971,South Dakota
19920112,7.905,South Dakota
19930101,10.329,South Dakota
19930102,9.757,South Dakota
19930103,0.614,South Dakota
19930104,6.497,South Dakota
19930105,13.829,South Dakota
19930106,16.918,South Dakota
19930107,19.785,South Dakota
19930108,20.58,South Dakota
19930109,13.357,South Dakota
19930110,8.002,South Dakota
19930111,1.671,South Dakota
19930112,4.449,South Dakota
19940101,12.117,South Dakota
19940102,10.662,South Dakota
19940103,2.507,South Dakota
19940104,7.534,South Dakota
19940105,16.191,South Dakota
19940106,20.172,South Dakota
19940107,20.943,South Dakota
19940108,21.16,South Dakota
19940109,17.482,South Dakota
19940110,9.974,South Dakota
19940111,1.511,South Dakota
19940112,4.455,South Dakota
19950101,7.044,South Dakota
19950102,3.091,South Dakota
19950103,0.231,South Dakota
19950104,4.277,South Dakota
19950105,11.784,South Dakota
19950106,19.165,South Dakota
19950107,22.402,South Dakota
19950108,23.665,South Dakota
19950109,15.779,South Dakota
19950110,8.255,South Dakota
19950111,0.89,South Dakota
19950112,5.483,South Dakota
19960101,11.843,South Dakota
19960102,4.818,South Dakota
19960103,4.032,South Dakota
19960104,5.995,South Dakota
19960105,11.763,South Dakota
19960106,20.045,South Dakota
19960107,21.369,South Dakota
19960108,22.286,South Dakota
19960109,15.466,South Dakota
19960110,8.612,South Dakota
19960111,4.985,South Dakota
19960112,10.905,South Dakota
19970101,11.556,South Dakota
19970102,4.75,South Dakota
19970103,0.151,South Dakota
19970104,4.432,South Dakota
19970105,12.24,South Dakota
19970106,20.471,South Dakota
19970107,22.357,South Dakota
19970108,21.334,South Dakota
19970109,17.773,South Dakota
19970110,10.027,South Dakota
19970111,0.725,South Dakota
19970112,2.012,South Dakota
19980101,6.821,South Dakota
19980102,0.521,South Dakota
19980103,2.732,South Dakota
19980104,8.632,South Dakota
19980105,15.703,South Dakota
19980106,17.005,South Dakota
19980107,23.503,South Dakota
19980108,22.897,South Dakota
19980109,19.858,South Dakota
19980110,9.385,South Dakota
19980111,2.576,South Dakota
19980112,3.378,South Dakota
19990101,7.844,South Dakota
19990102,0.485,South Dakota
19990103,2.897,South Dakota
19990104,7.324,South Dakota
19990105,13.827,South Dakota
19990106,18.854,South Dakota
19990107,23.422,South Dakota
19990108,22.151,South Dakota
19990109,14.517,South Dakota
19990110,8.998,South Dakota
19990111,6.051,South Dakota
19990112,1.449,South Dakota
20000101,5.902,South Dakota
20000102,1.024,South Dakota
20000103,4.226,South Dakota
20000104,7.485,South Dakota
20000105,14.98,South Dakota
20000106,18.427,South Dakota
20000107,23.273,South Dakota
20000108,23.409,South Dakota
20000109,17.227,South Dakota
20000110,10.303,South Dakota
20000111,3.686,South Dakota
20000112,11.564,South Dakota
20010101,5.044,South Dakota
20010102,10.608,South Dakota
20010103,0.832,South Dakota
20010104,8.106,South Dakota
20010105,14.856,South Dakota
20010106,19.402,South Dakota
20010107,24.119,South Dakota
20010108,23.505,South Dakota
20010109,17.198,South Dakota
20010110,8.82,South Dakota
20010111,5.253,South Dakota
20010112,3.738,South Dakota
20020101,4.128,South Dakota
20020102,1.357,South Dakota
20020103,5.095,South Dakota
20020104,7.208,South Dakota
20020105,11.895,South Dakota
20020106,21.813,South Dakota
20020107,25.632,South Dakota
20020108,21.886,South Dakota
20020109,17.611,South Dakota
20020110,4.447,South Dakota
20020111,1.754,South Dakota
20020112,2.478,South Dakota
20030101,6.493,South Dakota
20030102,7.199,South Dakota
20030103,0.316,South Dakota
20030104,9.102,South Dakota
20030105,13.379,South Dakota
20030106,18.239,South Dakota
20030107,24.014,South Dakota
20030108,24.314,South Dakota
20030109,16.069,South Dakota
20030110,11.192,South Dakota
20030111,2.069,South Dakota
20030112,2.829,South Dakota
20040101,8.629,South Dakota
20040102,4.914,South Dakota
20040103,3.769,South Dakota
20040104,9.074,South Dakota
20040105,13.649,South Dakota
20040106,17.266,South Dakota
20040107,22.069,South Dakota
20040108,19.41,South Dakota
20040109,17.782,South Dakota
20040110,9.564,South Dakota
20040111,2.897,South Dakota
20040112,2.654,South Dakota
20050101,8.378,South Dakota
20050102,1.516,South Dakota
20050103,1.779,South Dakota
20050104,9.242,South Dakota
20050105,12.706,South Dakota
20050106,20.403,South Dakota
20050107,24.014,South Dakota
20050108,22.085,South Dakota
20050109,18.969,South Dakota
20050110,9.824,South Dakota
20050111,2.988,South Dakota
20050112,6.274,South Dakota
20060101,0.141,South Dakota
20060102,4.852,South Dakota
20060103,0.481,South Dakota
20060104,10.411,South Dakota
20060105,15.085,South Dakota
20060106,21.121,South Dakota
20060107,26.116,South Dakota
20060108,22.832,South Dakota
20060109,14.413,South Dakota
20060110,7.16,South Dakota
20060111,1.354,South Dakota
20060112,2.662,South Dakota
20070101,6.555,South Dakota
20070102,8.966,South Dakota
20070103,4.77,South Dakota
20070104,6.376,South Dakota
20070105,16.046,South Dakota
20070106,20.597,South Dakota
20070107,25.14,South Dakota
20070108,22.419,South Dakota
20070109,17.491,South Dakota
20070110,10.415,South Dakota
20070111,1.958,South Dakota
20070112,6.911,South Dakota
20080101,8.591,South Dakota
20080102,7.034,South Dakota
20080103,0.369,South Dakota
20080104,5.868,South Dakota
20080105,12.252,South Dakota
20080106,18.184,South Dakota
20080107,23.149,South Dakota
20080108,22.334,South Dakota
20080109,16.267,South Dakota
20080110,8.68,South Dakota
20080111,1.666,South Dakota
20080112,9.717,South Dakota
20090101,8.451,South Dakota
20090102,4.669,South Dakota
20090103,0.998,South Dakota
20090104,5.961,South Dakota
20090105,13.74,South Dakota
20090106,17.855,South Dakota
20090107,20.489,South Dakota
20090108,20.192,South Dakota
20090109,17.808,South Dakota
20090110,4.479,South Dakota
20090111,4.723,South Dakota
20090112,9.925,South Dakota
20100101,9.234,South Dakota
20100102,9.223,South Dakota
20100103,2.547,South Dakota
20100104,9.889,South Dakota
20100105,12.874,South Dakota
20100106,19.33,South Dakota
20100107,22.929,South Dakota
20100108,23.545,South Dakota
20100109,15.649,South Dakota
20100110,11.109,South Dakota
20100111,0.42,South Dakota
20100112,7.703,South Dakota
20110101,10.247,South Dakota
20110102,8.398,South Dakota
20110103,2.236,South Dakota
20110104,6.382,South Dakota
20110105,12.193,South Dakota
20110106,18.691,South Dakota
20110107,24.799,South Dakota
20110108,22.503,South Dakota
20110109,16.038,South Dakota
20110110,10.94,South Dakota
20110111,1.674,South Dakota
20110112,2.698,South Dakota
20120101,3.449,South Dakota
20120102,3.348,South Dakota
20120103,8.43,South Dakota
20120104,10.278,South Dakota
20120105,15.173,South Dakota
20120106,21.742,South Dakota
20120107,26.397,South Dakota
20120108,22.163,South Dakota
20120109,17.431,South Dakota
20120110,7.753,South Dakota
20120111,1.952,South Dakota
20120112,5.629,South Dakota
20130101,6.689,South Dakota
20130102,4.392,South Dakota
20130103,1.945,South Dakota
20130104,2.952,South Dakota
20130105,13.795,South Dakota
20130106,19.085,South Dakota
20130107,22.649,South Dakota
20130108,22.501,South Dakota
20130109,20.001,South Dakota
19000101,3.008,Tennessee
19000102,1.742,Tennessee
19000103,7.209,Tennessee
19000104,13.937,Tennessee
19000105,18.754,Tennessee
19000106,22.761,Tennessee
19000107,24.964,Tennessee
19000108,26.005,Tennessee
19000109,23.178,Tennessee
19000110,17.374,Tennessee
19000111,8.92,Tennessee
19000112,4.248,Tennessee
19010101,3.387,Tennessee
19010102,1.523,Tennessee
19010103,8.544,Tennessee
19010104,10.745,Tennessee
19010105,17.786,Tennessee
19010106,23.849,Tennessee
19010107,26.635,Tennessee
19010108,23.594,Tennessee
19010109,19.565,Tennessee
19010110,14.014,Tennessee
19010111,5.797,Tennessee
19010112,0.906,Tennessee
19020101,1.662,Tennessee
19020102,0.67,Tennessee
19020103,9.012,Tennessee
19020104,12.831,Tennessee
19020105,21.273,Tennessee
19020106,23.353,Tennessee
19020107,25.454,Tennessee
19020108,24.442,Tennessee
19020109,19.341,Tennessee
19020110,14.878,Tennessee
19020111,11.619,Tennessee
19020112,3.202,Tennessee
19030101,2.432,Tennessee
19030102,4.278,Tennessee
19030103,11.754,Tennessee
19030104,13.066,Tennessee
19030105,19.235,Tennessee
19030106,19.955,Tennessee
19030107,24.763,Tennessee
19030108,24.381,Tennessee
19030109,20.162,Tennessee
19030110,14.061,Tennessee
19030111,6.484,Tennessee
19030112,0.485,Tennessee
19040101,1.091,Tennessee
19040102,3.835,Tennessee
19040103,9.813,Tennessee
19040104,11.127,Tennessee
19040105,18.025,Tennessee
19040106,22.578,Tennessee
19040107,23.462,Tennessee
19040108,23.828,Tennessee
19040109,21.613,Tennessee
19040110,13.846,Tennessee
19040111,7.473,Tennessee
19040112,3.671,Tennessee
19050101,1.206,Tennessee
19050102,1.266,Tennessee
19050103,11.796,Tennessee
19050104,13.961,Tennessee
19050105,20.288,Tennessee
19050106,23.541,Tennessee
19050107,23.9,Tennessee
19050108,23.969,Tennessee
19050109,21.432,Tennessee
19050110,14.456,Tennessee
19050111,8.96,Tennessee
19050112,3.002,Tennessee
19060101,4.65,Tennessee
19060102,2.973,Tennessee
19060103,5.873,Tennessee
19060104,15.145,Tennessee
19060105,18.618,Tennessee
19060106,23.158,Tennessee
19060107,23.391,Tennessee
19060108,24.645,Tennessee
19060109,22.827,Tennessee
19060110,13.412,Tennessee
19060111,8.371,Tennessee
19060112,5.171,Tennessee
19070101,7.82,Tennessee
19070102,3.84,Tennessee
19070103,13.988,Tennessee
19070104,10.051,Tennessee
19070105,16.734,Tennessee
19070106,21.392,Tennessee
19070107,25.431,Tennessee
19070108,24.307,Tennessee
19070109,20.779,Tennessee
19070110,13.241,Tennessee
19070111,7.14,Tennessee
19070112,4.244,Tennessee
19080101,2.344,Tennessee
19080102,3.002,Tennessee
19080103,12.624,Tennessee
19080104,15.527,Tennessee
19080105,19.443,Tennessee
19080106,22.844,Tennessee
19080107,24.6,Tennessee
19080108,24.156,Tennessee
19080109,21.009,Tennessee
19080110,13.243,Tennessee
19080111,9.996,Tennessee
19080112,5.425,Tennessee
19090101,4.899,Tennessee
19090102,6.805,Tennessee
19090103,8.677,Tennessee
19090104,14.043,Tennessee
19090105,17.859,Tennessee
19090106,23.377,Tennessee
19090107,24.055,Tennessee
19090108,24.875,Tennessee
19090109,20.115,Tennessee
19090110,13.28,Tennessee
19090111,12.491,Tennessee
19090112,0.108,Tennessee
19100101,2.508,Tennessee
19100102,2.014,Tennessee
19100103,13.061,Tennessee
19100104,13.404,Tennessee
19100105,16.774,Tennessee
19100106,21.092,Tennessee
19100107,24.307,Tennessee
19100108,23.635,Tennessee
19100109,22.432,Tennessee
19100110,15.638,Tennessee
19100111,6.305,Tennessee
19100112,1.002,Tennessee
19110101,5.7,Tennessee
19110102,7.342,Tennessee
19110103,9.728,Tennessee
19110104,13.334,Tennessee
19110105,20.326,Tennessee
